station,date,average,min,soil_tempaverage,soil_tempmax,soil_tempmin,air_tempaverage,air_tempmax,air_tempmin,pressureat station level,pressureat sea level,dew_pointmin,snow_cover_depth,snow_height_cm,def_nasaverage,def_nasmax,precipitationtotal,windaverage,windmax from 8 terms,windabs max,part_pressaverage,station_code,water_level,symbol,discharge,day,month,year
Екидин,2015-10-21,84,67,3,7,-4,3.3,7.3,-3.7,975.7,1001.5,-4.7,0.0,0,1.3,2.47,9.7,7.1,8,19,6.62,13221,553,В,0.0,21,10,2015
Екидин,2015-10-22,83,77,-5,-2,-7,-5.7,-3.6,-6.4,991.6,1018.7,-9.2,6.0,0,0.69,0.93,0.4,6.0,8,13,3.32,13221,558,)В,0.0,22,10,2015
Екидин,2015-10-23,77,56,-6,8,-13,-6.8,-0.3,-12.6,1006.6,1034.3,-13.6,6.0,1,1.1,2.55,,2.0,3,5,2.79,13221,558,ZВ,0.0,23,10,2015
Екидин,2015-10-24,69,40,-4,13,-15,-4.4,6,-11.8,1011.5,1039.0,-13.7,4.0,0,2.0,5.42,,2.1,3,6,2.92,13221,559,ZВ,0.0,24,10,2015
Екидин,2015-10-25,64,31,0,16,-12,-0.7,11.5,-10.5,1007.4,1034.4,-12.1,0.0,0,3.3,9.3,,2.0,3,6,3.51,13221,559,Z),0.0,25,10,2015
Екидин,2015-10-26,61,37,2,19,-7,1.7,12.8,-6.4,1000.8,1027.3,-9.4,0.0,0,3.7,9.0,,2.1,4,7,4.12,13221,559,)В,0.0,26,10,2015
Екидин,2015-10-27,65,55,5,14,-2,5.4,12.3,-1.7,995.9,1022.0,-5.9,0.0,0,3.5,6.3,,2.9,5,12,5.86,13221,560,^В,0.0,27,10,2015
Екидин,2015-10-28,74,62,6,8,4,7.6,10,5.2,991.4,1017.1,0.4,0.0,0,2.8,4.3,6.0,3.6,5,9,7.7,13221,560,^В,0.0,28,10,2015
Екидин,2015-10-29,87,70,3,11,-1,3,7.9,-1.1,994.5,1020.8,-1.7,0.0,0,1.2,3.1,,1.8,3,5,6.53,13221,560,^В,0.0,29,10,2015
Екидин,2015-10-30,78,64,4,8,1,3.5,5.6,2.1,992.0,1018.1,-3.7,0.0,0,1.7,2.56,1.3,5.3,7,13,6.21,13221,560,^В,0.0,30,10,2015
Екидин,2015-10-31,65,54,1,10,-2,0.3,2.4,-1.2,1000.7,1027.3,-7.3,0.0,0,2.2,3.1,,2.9,5,11,4.02,13221,560,^В,0.0,31,10,2015
Екидин,2015-11-01,71,50,-1,6,-4,-1.7,0.5,-3.4,999.0,1025.9,-9.2,0.0,0,1.6,3.0,0.0,2.0,4,6,3.82,13221,561,^ZВ,0.0,1,11,2015
Екидин,2015-11-02,76,66,-4,3,-8,-3.6,-0.2,-7.0,1003.2,1030.4,-9.4,0.0,0,1.2,1.99,0.0,6.4,9,15,3.55,13221,561,^ZВ,0.0,2,11,2015
Екидин,2015-11-03,64,49,0,5,-4,-0.5,2.6,-3.2,997.4,1024.0,-7.4,0.0,0,2.3,3.66,,8.5,12,18,3.7,13221,561,^ZВ,0.0,3,11,2015
Екидин,2015-11-04,71,58,0,5,-3,0,2.8,-1.7,985.2,1011.5,-6.5,6.0,2,1.8,3.07,1.9,9.4,15,20,4.34,13221,560,ZВ,0.0,4,11,2015
Екидин,2015-11-05,87,82,1,2,0,0.7,2.1,0.1,978.6,1004.7,-2.4,0.0,0,0.81,1.11,6.8,6.3,9,14,5.62,13221,560,ZВ,0.0,5,11,2015
Екидин,2015-11-06,86,81,2,5,0,2.3,5.3,0.6,979.1,1005.0,-2,0.0,0,1.0,1.25,5.7,5.8,8,16,6.26,13221,561,^ZВ,0.0,6,11,2015
Екидин,2015-11-07,85,69,0,3,-2,0.5,3.6,-1.8,979.2,1005.2,-4.5,0.0,0,0.93,1.99,2.2,5.3,8,15,5.44,13221,561,^ZВ,0.0,7,11,2015
Екидин,2015-11-08,78,68,-2,-1,-5,-1.9,0.2,-3.6,996.5,1023.3,-6.6,6.0,2,1.2,1.89,0.4,4.8,7,10,4.11,13221,559,IВ,0.0,8,11,2015
Екидин,2015-11-09,74,66,-2,1,-4,-1.2,0.5,-3.0,997.2,1023.9,-6.7,4.0,0,1.5,2.08,0.0,4.8,7,11,4.13,13221,559,IВ,0.0,9,11,2015
Екидин,2015-11-10,76,70,-1,3,-3,-0.8,1.7,-2.2,994.4,1021.1,-5.6,2.0,0,1.4,1.99,0.0,3.0,4,6,4.36,13221,559,IВ,0.0,10,11,2015
Екидин,2015-11-11,79,65,-2,4,-6,-2,0.5,-5.4,990.2,1016.8,-6.6,0.0,0,1.2,2.2,,2.9,5,8,4.13,13221,558,IВ,0.0,11,11,2015
Екидин,2015-11-12,77,65,-3,4,-8,-3.4,0.5,-6.8,987.6,1014.4,-9.1,0.0,0,1.2,2.2,,2.9,5,7,3.62,13221,558,IВ,0.0,12,11,2015
Екидин,2015-11-13,81,74,0,2,-3,0.8,3.6,-2.1,983.2,1009.4,-5.9,0.0,0,1.2,1.65,2.7,2.9,4,7,5.33,13221,558,I~,0.0,13,11,2015
Екидин,2015-11-14,84,80,0,1,0,0.7,2.1,-0.4,989.6,1016.0,-2.9,0.0,0,1.1,1.28,,2.8,6,8,5.38,13221,558,~В,0.0,14,11,2015
Екидин,2015-11-15,82,68,1,3,-1,1.3,2.8,0.3,987.6,1013.8,-3,0.0,0,1.2,2.31,5.9,5.9,8,12,5.5,13221,557,~В,0.0,15,11,2015
Екидин,2015-11-16,80,72,0,1,-1,0,1.3,-0.8,991.6,1018.1,-4.5,0.0,0,1.3,1.72,1.2,6.0,7,12,4.87,13221,557,~В,0.0,16,11,2015
Екидин,2015-11-17,71,57,0,4,-2,0.2,1.4,-0.6,995.4,1022.0,-6.5,0.0,0,1.8,2.84,,5.4,7,11,4.36,13221,557,ZВ,0.0,17,11,2015
Екидин,2015-11-18,76,66,-1,1,-2,-0.1,1.2,-1.1,994.3,1021.0,-4.9,0.0,0,1.5,2.22,0.4,5.8,8,14,4.6,13221,557,ZВ,0.0,18,11,2015
Екидин,2015-11-19,86,81,-1,0,-3,-0.7,1.5,-1.8,990.0,1016.5,-3.8,10.0,5,0.82,1.09,2.5,4.9,6,11,4.98,13221,558,ZВ,0.0,19,11,2015
Екидин,2015-11-20,86,81,-7,0,-10,-7.6,-0.3,-9.2,995.6,1022.9,-11.1,10.0,7,0.49,0.64,1.7,3.9,5,10,3.03,13221,558,IВ,0.0,20,11,2015
Екидин,2015-11-21,80,67,-10,-6,-16,-9.7,-7.9,-14.2,1004.9,1032.8,-16.8,10.0,8,0.59,1.11,0.8,1.6,3,5,2.37,13221,557,IВ,0.0,21,11,2015
Екидин,2015-11-22,81,74,-11,-5,-19,-11.2,-7,-17.0,1009.5,1037.7,-17.9,10.0,8,0.55,0.93,,1.9,3,5,2.15,13221,557,IВ,0.0,22,11,2015
Екидин,2015-11-23,81,75,-7,0,-13,-6.8,-0.3,-12.0,1009.7,1037.4,-13.9,10.0,7,0.77,1.43,,3.9,6,9,3.11,13221,556,IВ,0.0,23,11,2015
Екидин,2015-11-24,78,74,-4,0,-7,-2.9,0.6,-5.9,1006.0,1033.1,-8.8,10.0,6,1.1,1.65,,5.0,6,10,3.89,13221,556,IВ,0.0,24,11,2015
Екидин,2015-11-25,80,72,-2,0,-5,-1.5,1.5,-4.4,1003.0,1029.9,-5.9,10.0,6,1.1,1.88,,4.6,6,10,4.39,13221,556,IВ,0.0,25,11,2015
Екидин,2015-11-26,88,83,-1,0,-2,-0.1,1.9,-1.7,998.6,1025.3,-3.8,10.0,5,0.73,1.14,,4.8,6,10,5.36,13221,556,I~,0.0,26,11,2015
Екидин,2015-11-27,87,84,0,1,0,1.6,3.3,0.8,991.5,1017.8,-0.9,4.0,0,0.91,1.18,,3.6,6,9,5.96,13221,555,_~В,0.0,27,11,2015
Екидин,2015-11-28,82,74,-1,0,-3,-0.4,2.3,-2.4,986.9,1013.3,-5.4,2.0,0,1.0,1.43,0.5,5.8,8,12,4.93,13221,555,_I~,0.0,28,11,2015
Екидин,2015-11-29,79,66,-3,1,-6,-3,-0.2,-5.3,995.9,1022.8,-7.3,0.0,0,1.1,1.99,,4.6,8,12,3.83,13221,555,_IВ,0.0,29,11,2015
Екидин,2015-11-30,77,55,-2,5,-5,-1.5,4.4,-4.3,1002.7,1029.6,-6.5,0.0,0,1.5,3.71,,2.8,4,6,4.15,13221,555,_IВ,0.0,30,11,2015
Екидин,2015-12-01,74,55,-2,7,-7,-0.6,8.3,-6.2,999.7,1026.5,-8,0.0,0,1.8,4.8,,1.0,3,3,4.32,13221,555,IВ,0.0,1,12,2015
Екидин,2015-12-02,84,74,-2,2,-5,-1,3.1,-3.4,995.4,1022.2,-5,0.0,0,0.97,1.96,,1.4,3,5,4.79,13221,555,_IВ,0.0,2,12,2015
Екидин,2015-12-03,78,66,1,7,-2,2.4,7.2,-0.6,990.0,1016.1,-2.9,0.0,0,1.7,3.4,,2.9,5,9,5.65,13221,555,_IВ,0.0,3,12,2015
Екидин,2015-12-04,88,84,0,2,-2,0.3,2.7,-1.5,989.6,1016.0,-3.7,0.0,0,0.79,1.04,0.8,3.6,5,8,5.46,13221,555,IВ,0.0,4,12,2015
Екидин,2015-12-05,81,75,-3,-1,-4,-3.1,-1.4,-3.8,988.9,1015.6,-7,0.0,0,0.92,1.23,,1.9,3,4,3.96,13221,556,IВ,0.0,5,12,2015
Екидин,2015-12-06,83,79,-3,-1,-5,-3,-1.5,-4.4,994.6,1021.5,-7,10.0,1,0.86,1.11,0.8,5.1,6,11,4.05,13221,556,IВ,0.0,6,12,2015
Екидин,2015-12-07,87,84,-2,0,-3,-1.4,0.1,-2.8,991.5,1018.1,-4.4,10.0,4,0.71,0.96,2.1,6.8,9,14,4.83,13221,556,IВ,0.0,7,12,2015
Екидин,2015-12-08,89,81,0,0,-1,1,1.9,-0.4,973.9,999.8,-1.7,10.0,3,0.71,1.27,2.0,9.8,12,18,5.87,13221,557,IВ,0.0,8,12,2015
Екидин,2015-12-09,85,78,0,1,-2,0.5,1.9,-1.5,975.5,1001.5,-4,6.0,0,0.92,1.35,0.7,6.6,8,14,5.42,13221,557,IВ,0.0,9,12,2015
Екидин,2015-12-10,78,72,-4,-2,-6,-3.9,-1.4,-5.4,993.5,1020.4,-8.6,4.0,0,1.0,1.33,,4.6,7,10,3.57,13221,557,IВ,0.0,10,12,2015
Екидин,2015-12-11,78,61,-3,1,-8,-2.5,1.3,-7.3,1001.5,1028.5,-9.3,0.0,0,1.2,2.6,0.0,7.1,9,14,3.93,13221,557,IВ,0.0,11,12,2015
Екидин,2015-12-12,81,76,-2,-1,-4,-1.8,-0.9,-3.4,1004.8,1031.8,-6.1,0.0,0,1.0,1.32,,6.3,8,11,4.34,13221,557,IВ,0.0,12,12,2015
Екидин,2015-12-13,79,69,-3,0,-6,-2.5,0.2,-5.1,1007.9,1035.1,-7.8,0.0,0,1.1,1.88,,4.0,5,11,4.03,13221,558,IВ,0.0,13,12,2015
Екидин,2015-12-14,77,68,-5,0,-8,-4.8,-0.1,-8.0,1003.5,1030.8,-10.1,0.0,0,1.1,1.89,,4.8,8,14,3.3,13221,558,IВ,0.0,14,12,2015
Екидин,2015-12-15,79,67,-5,0,-7,-4.4,-1.4,-6.2,1000.2,1027.3,-9.2,0.0,0,0.96,1.76,,1.8,4,7,3.47,13221,558,IВ,0.0,15,12,2015
Екидин,2015-12-16,80,75,-5,-2,-8,-4.8,-1.7,-7.0,989.3,1016.2,-9.4,0.0,0,0.85,1.13,0.2,3.9,7,11,3.45,13221,557,IВ,0.0,16,12,2015
Екидин,2015-12-17,84,79,-4,-3,-7,-3.6,-2.1,-6.0,989.3,1016.1,-8.8,10.0,3,0.75,0.89,0.7,8.1,10,17,3.94,13221,557,IВ,0.0,17,12,2015
Екидин,2015-12-18,84,78,-7,-4,-10,-6.2,-3.5,-9.4,983.0,1009.9,-11.8,10.0,3,0.64,0.81,1.3,9.1,11,17,3.27,13221,557,IВ,0.0,18,12,2015
Екидин,2015-12-19,83,76,-16,-10,-23,-16,-9.1,-22.2,990.3,1018.4,-24.7,10.0,4,0.32,0.47,0.3,6.4,13,19,1.52,13221,557,IВ,0.0,19,12,2015
Екидин,2015-12-20,79,76,-20,-14,-24,-20.3,-16.5,-23.8,1002.7,1031.6,-26.1,10.0,4,0.26,0.42,,1.6,3,5,0.99,13221,557,IВ,0.0,20,12,2015
Екидин,2015-12-21,77,72,-13,-8,-22,-12.8,-8,-21.1,999.3,1027.3,-23.4,10.0,4,0.57,0.92,,3.6,5,10,1.81,13221,557,IВ,0.0,21,12,2015
Екидин,2015-12-22,77,73,-6,-2,-10,-5.7,-2,-9.3,992.4,1019.4,-12.9,10.0,4,0.95,1.33,,5.3,7,13,3.15,13221,557,IВ,0.0,22,12,2015
Екидин,2015-12-23,87,80,-1,0,-4,-0.3,1.4,-2.6,983.8,1010.1,-5.4,10.0,5,0.73,1.13,1.5,9.8,12,19,5.29,13221,558,IВ,0.0,23,12,2015
Екидин,2015-12-24,92,86,0,1,-1,1.1,1.7,0.3,984.7,1010.9,-1.3,6.0,0,0.54,0.87,0.9,6.5,9,14,6.1,13221,560,IВ,0.0,24,12,2015
Екидин,2015-12-25,89,85,0,1,0,1,1.7,0.2,979.1,1005.2,-1.4,0.0,0,0.69,1.0,4.4,8.6,11,19,5.88,13221,563,^IВ,0.0,25,12,2015
Екидин,2015-12-26,87,83,0,0,-1,0.3,1.4,-0.9,978.4,1004.6,-3,0.0,0,0.81,1.12,1.0,9.5,12,19,5.42,13221,563,^IВ,0.0,26,12,2015
Екидин,2015-12-27,87,85,-3,0,-4,-2,-0.1,-3.3,989.3,1015.9,-5,10.0,3,0.69,0.78,1.0,6.8,9,14,4.62,13221,563,^IВ,0.0,27,12,2015
Екидин,2015-12-28,88,79,-1,0,-6,-0.3,1.9,-4.8,980.1,1006.3,-7.8,10.0,5,0.69,0.97,3.6,7.4,10,18,5.32,13221,562,IВ,0.0,28,12,2015
Екидин,2015-12-29,80,76,-5,-4,-6,-4.7,-2.8,-5.9,986.1,1012.9,-9.2,10.0,3,0.88,1.03,0.4,10.4,14,21,3.43,13221,562,IВ,0.0,29,12,2015
Екидин,2015-12-30,80,75,-6,-3,-12,-6.1,-4.8,-10.9,996.7,1024.0,-13.6,10.0,3,0.77,1.03,0.8,3.9,6,10,3.13,13221,561,IВ,0.0,30,12,2015
Екидин,2015-12-31,81,73,-13,-9,-20,-13,-9.2,-18.9,997.6,1025.6,-20.7,10.0,3,0.47,0.83,,3.0,7,11,1.86,13221,561,IВ,0.0,31,12,2015
Екидин,2016-01-01,85,81,-7,-2,-10,-6.3,-1.5,-9.2,990.4,1017.4,-10.6,10.0,10,0.58,0.65,3.2,8.6,11,18,3.28,13221,560,_IВ,0.0,1,1,2016
Екидин,2016-01-02,80,77,-10,-8,-14,-9.6,-6.9,-13.0,998.4,1026.0,-15.6,10.0,12,0.61,0.84,0.2,3.0,4,7,2.39,13221,560,_IВ,0.0,2,1,2016
Екидин,2016-01-03,81,73,-3,-1,-9,-2.2,1.4,-8.1,994.1,1020.9,-10,10.0,12,1.1,1.75,1.3,5.1,9,13,4.24,13221,560,_IВ,0.0,3,1,2016
Екидин,2016-01-04,78,68,-15,-1,-20,-14.6,-0.3,-19.0,1004.1,1032.4,-22,10.0,12,0.44,0.69,,2.6,7,11,1.73,13221,560,_IВ,0.0,4,1,2016
Екидин,2016-01-05,73,66,-18,-11,-22,-18.4,-15.1,-21.5,1004.8,1033.6,-24.7,10.0,12,0.41,0.65,,1.9,4,5,1.05,13221,560,_IВ,0.0,5,1,2016
Екидин,2016-01-06,75,70,-23,-12,-29,-23.3,-17.4,-27.2,1000.3,1029.5,-30.1,10.0,12,0.26,0.46,,0.8,3,3,0.71,13221,560,_IВ,0.0,6,1,2016
Екидин,2016-01-07,75,72,-24,-16,-29,-25,-20,-28.2,996.7,1025.9,-31.1,10.0,12,0.22,0.34,,1.9,3,4,0.62,13221,561,_IВ,0.0,7,1,2016
Екидин,2016-01-08,72,64,-22,-12,-27,-22.3,-16.3,-26.4,1001.7,1030.9,-29.4,10.0,12,0.32,0.59,,1.8,3,5,0.77,13221,561,IВ,0.0,8,1,2016
Екидин,2016-01-09,71,61,-17,-8,-25,-16.6,-6.5,-24.2,1001.6,1030.2,-27.3,10.0,12,0.66,1.42,,2.4,7,9,1.33,13221,561,IВ,0.0,9,1,2016
Екидин,2016-01-10,77,71,-4,-1,-9,-2.8,-0.5,-7.5,992.0,1018.7,-11.8,10.0,12,1.2,1.32,,6.9,9,14,3.89,13221,561,IВ,0.0,10,1,2016
Екидин,2016-01-11,84,76,-1,0,-2,-0.8,0.3,-1.5,985.0,1011.4,-4.8,10.0,14,0.9,1.32,9.5,3.3,7,11,4.88,13221,561,IВ,0.0,11,1,2016
Екидин,2016-01-12,86,79,-6,-1,-15,-4.9,-0.5,-13.7,988.9,1015.8,-16.3,10.0,21,0.6,0.78,2.0,6.6,10,14,3.78,13221,561,IВ,0.0,12,1,2016
Екидин,2016-01-13,78,74,-21,-15,-25,-21,-13.6,-23.7,1000.8,1029.9,-26.1,10.0,22,0.24,0.31,,2.9,5,9,0.92,13221,562,IВ,0.0,13,1,2016
Екидин,2016-01-14,73,69,-23,-14,-30,-23.1,-13.8,-28.3,1003.2,1032.5,-31.3,10.0,22,0.29,0.62,,0.8,2,3,0.77,13221,562,IВ,0.0,14,1,2016
Екидин,2016-01-15,65,62,-7,-2,-15,-6.2,-2.3,-14.1,996.5,1023.8,-14.9,10.0,23,1.4,1.98,,5.0,10,16,2.53,13221,562,IВ,0.0,15,1,2016
Екидин,2016-01-16,80,70,-5,-4,-6,-3.9,-3,-4.9,988.3,1015.0,-8.8,10.0,22,0.93,1.34,2.9,4.8,7,13,3.67,13221,562,IВ,0.0,16,1,2016
Екидин,2016-01-17,81,76,-15,-6,-18,-14,-4.8,-17.4,996.2,1024.2,-20.1,10.0,23,0.4,0.54,0.5,6.1,7,12,1.75,13221,562,IВ,0.0,17,1,2016
Екидин,2016-01-18,77,73,-23,-16,-27,-22.5,-15.7,-25.6,1010.0,1039.4,-28.6,10.0,24,0.23,0.31,,1.5,4,7,0.8,13221,562,IВ,0.0,18,1,2016
Екидин,2016-01-19,71,67,-17,-7,-26,-15.9,-7.8,-25.3,1010.0,1038.7,-28.2,10.0,24,0.61,1.12,,2.1,8,14,1.42,13221,563,IВ,0.0,19,1,2016
Екидин,2016-01-20,70,64,-10,-8,-12,-10,-8.6,-11.4,1004.5,1032.4,-15.7,10.0,24,0.87,1.1,,8.5,13,17,2.01,13221,563,IВ,0.0,20,1,2016
Екидин,2016-01-21,65,61,-9,-4,-11,-8.3,-5.4,-9.9,1005.5,1033.2,-14.9,10.0,22,1.2,1.53,,7.1,12,17,2.12,13221,563,IВ,0.0,21,1,2016
Екидин,2016-01-22,76,73,-13,-8,-18,-13.3,-8.9,-16.8,1011.8,1040.1,-19.6,10.0,22,0.53,0.82,,2.6,6,8,1.71,13221,563,IВ,0.0,22,1,2016
Екидин,2016-01-23,69,66,-13,-6,-21,-12.2,-6.8,-19.8,1007.7,1035.9,-22.9,10.0,22,0.77,1.22,,3.0,6,9,1.73,13221,564,IВ,0.0,23,1,2016
Екидин,2016-01-24,73,69,-15,-7,-23,-14.5,-6.4,-22.4,1002.4,1030.7,-24.8,10.0,22,0.62,1.12,,1.5,2,4,1.55,13221,564,IВ,0.0,24,1,2016
Екидин,2016-01-25,71,55,-10,-2,-16,-9.5,-1.9,-15.3,995.3,1022.8,-17.9,10.0,22,1.0,2.2,,1.6,5,7,2.13,13221,564,IВ,0.0,25,1,2016
Екидин,2016-01-26,65,60,-9,-4,-14,-7.4,-3.8,-11.6,988.1,1015.2,-15.9,10.0,22,1.3,1.75,,2.3,4,7,2.29,13221,564,IВ,0.0,26,1,2016
Екидин,2016-01-27,82,73,-9,-5,-13,-9.4,-5.8,-12.3,989.1,1016.5,-14.9,10.0,22,0.5,0.65,2.8,2.4,3,5,2.56,13221,564,IВ,0.0,27,1,2016
Екидин,2016-01-28,86,82,-11,-7,-21,-11,-6.3,-20.0,996.6,1024.4,-21.8,10.0,24,0.38,0.56,1.4,4.4,6,10,2.36,13221,564,IВ,0.0,28,1,2016
Екидин,2016-01-29,81,76,-20,-11,-26,-20.2,-15,-25.4,1002.4,1031.3,-27.5,10.0,24,0.25,0.46,,1.9,4,5,1.03,13221,565,^IВ,0.0,29,1,2016
Екидин,2016-01-30,77,72,-15,-8,-20,-14.5,-9.8,-18.7,1001.4,1029.7,-21.2,10.0,24,0.49,0.84,,3.0,6,8,1.55,13221,565,^IВ,0.0,30,1,2016
Екидин,2016-01-31,86,79,-5,-1,-13,-4.5,-1.1,-12.0,992.8,1019.8,-14.1,10.0,22,0.58,0.75,0.7,7.1,11,16,3.94,13221,565,^IВ,0.0,31,1,2016
Екидин,2016-02-01,87,82,-7,-5,-9,-7.5,-4.1,-8.8,999.5,1027.0,-10.3,10.0,23,0.44,0.63,1.1,3.8,7,11,3.04,13221,565,IВ,0.0,1,2,2016
Екидин,2016-02-02,81,73,-11,-7,-15,-10.5,-7.1,-14.0,1005.7,1033.6,-15.9,10.0,24,0.57,0.92,0.2,2.4,4,6,2.24,13221,565,IВ,0.0,2,2,2016
Екидин,2016-02-03,78,75,-10,-6,-15,-9.9,-4.9,-14.6,1001.9,1029.7,-16,10.0,24,0.65,1.03,,4.9,8,11,2.32,13221,565,IВ,0.0,3,2,2016
Екидин,2016-02-04,87,78,-4,-1,-8,-3.1,-0.6,-7.3,994.3,1021.1,-8,10.0,22,0.59,0.93,0.6,10.0,16,20,4.3,13221,566,^IВ,0.0,4,2,2016
Екидин,2016-02-05,88,81,-1,0,-1,0.5,1.2,-0.9,995.4,1021.9,-2,10.0,20,0.8,1.26,0.4,8.6,11,16,5.53,13221,566,^IВ,0.0,5,2,2016
Екидин,2016-02-06,76,69,-2,0,-4,-0.4,1.2,-2.8,995.5,1022.1,-5.8,10.0,19,1.4,2.0,,7.3,10,14,4.54,13221,566,^IВ,0.0,6,2,2016
Екидин,2016-02-07,73,68,-1,1,-2,0.4,1.9,-0.6,982.6,1008.8,-4.6,10.0,19,1.7,2.15,,6.3,9,13,4.59,13221,566,^IВ,0.0,7,2,2016
Екидин,2016-02-08,82,78,-4,-1,-11,-4.3,0.3,-10.2,988.4,1015.2,-12.9,10.0,17,0.82,1.0,,5.0,8,11,3.73,13221,566,^IВ,0.0,8,2,2016
Екидин,2016-02-09,80,72,-12,-7,-16,-12.1,-9.9,-14.7,1003.3,1031.4,-17.3,10.0,17,0.5,0.82,,2.4,4,7,1.95,13221,565,IВ,0.0,9,2,2016
Екидин,2016-02-10,75,69,-19,-12,-24,-18.6,-13.5,-23.0,1012.9,1042.0,-26.3,10.0,17,0.38,0.65,,2.4,4,5,1.1,13221,565,IВ,0.0,10,2,2016
Екидин,2016-02-11,73,68,-17,-9,-22,-16,-8.7,-20.5,1016.0,1044.8,-23.7,10.0,17,0.51,0.91,,5.0,6,7,1.35,13221,565,IВ,0.0,11,2,2016
Екидин,2016-02-12,72,68,-14,-6,-20,-14.5,-8.4,-19.0,1009.5,1038.0,-22,10.0,17,0.59,1.02,,4.4,5,8,1.5,13221,564,IВ,0.0,12,2,2016
Екидин,2016-02-13,72,66,-12,-6,-17,-11.5,-5.3,-15.6,1004.9,1032.9,-19.1,10.0,17,0.76,1.33,,2.1,4,6,1.89,13221,564,IВ,0.0,13,2,2016
Екидин,2016-02-14,72,60,-8,-4,-10,-7.7,-5,-9.8,1004.3,1031.9,-13.3,10.0,17,0.98,1.63,0.2,2.8,5,7,2.46,13221,564,IВ,0.0,14,2,2016
Екидин,2016-02-15,75,72,-13,-9,-17,-12.6,-7.6,-16.3,1004.3,1032.5,-19.6,10.0,17,0.6,0.74,0.0,3.4,5,7,1.78,13221,564,IВ,0.0,15,2,2016
Екидин,2016-02-16,75,72,-18,-11,-25,-18.4,-12.4,-22.8,1009.5,1038.4,-25.9,10.0,17,0.4,0.69,,3.0,4,6,1.11,13221,564,IВ,0.0,16,2,2016
Екидин,2016-02-17,74,63,-18,-10,-26,-18.1,-9.6,-25.1,1013.4,1042.4,-27.4,10.0,17,0.46,1.1,,1.3,3,4,1.14,13221,563,IВ,0.0,17,2,2016
Екидин,2016-02-18,71,68,-9,-4,-17,-8.5,-4.3,-15.6,1008.0,1035.8,-18.7,10.0,17,0.98,1.34,,5.4,8,13,2.37,13221,563,IВ,0.0,18,2,2016
Екидин,2016-02-19,65,53,-8,-2,-15,-7.3,-2.8,-13.0,1007.7,1035.4,-16.4,10.0,17,1.3,2.28,,3.4,6,8,2.29,13221,563,IВ,0.0,19,2,2016
Екидин,2016-02-20,63,54,-10,-2,-17,-8.8,-0.4,-17.0,1004.9,1032.6,-19.9,10.0,17,1.4,2.66,,2.3,3,7,2.08,13221,563,IВ,0.0,20,2,2016
Екидин,2016-02-21,65,56,-7,-1,-11,-6,0.2,-10.1,1003.6,1031.0,-14.4,10.0,17,1.5,2.67,,2.4,4,8,2.57,13221,563,IВ,0.0,21,2,2016
Екидин,2016-02-22,73,66,-8,-1,-14,-7.4,-1.1,-13.4,1006.9,1034.5,-16,10.0,17,1.1,1.88,,1.6,3,6,2.59,13221,563,IВ,0.0,22,2,2016
Екидин,2016-02-23,75,67,-5,0,-12,-3.8,3.1,-11.1,1004.4,1031.6,-13.8,10.0,17,1.3,2.45,0.3,3.4,7,10,3.67,13221,562,_IВ,0.0,23,2,2016
Екидин,2016-02-24,74,68,-3,0,-8,-2,2.5,-7.3,1000.6,1027.5,-10,10.0,15,1.4,2.31,,2.5,5,9,3.98,13221,562,_IВ,0.0,24,2,2016
Екидин,2016-02-25,71,64,-2,0,-4,0.9,4.4,-2.8,996.7,1023.2,-6.1,10.0,14,2.0,2.94,,3.9,6,9,4.66,13221,562,_IВ,0.0,25,2,2016
Екидин,2016-02-26,70,64,-1,0,-2,2.6,4,1.2,988.3,1014.4,-3.9,10.0,13,2.2,2.74,,7.6,13,17,5.15,13221,562,_IВ,0.0,26,2,2016
Екидин,2016-02-27,79,68,-1,0,-2,1.1,2.6,-1.2,1001.3,1027.9,-4.7,10.0,11,1.4,2.31,0.3,3.3,6,10,5.19,13221,563,_IВ,0.0,27,2,2016
Екидин,2016-02-28,78,71,-1,0,-3,-0.7,0.7,-2.7,1009.8,1036.8,-6.3,8.0,6,1.3,1.84,,2.3,4,7,4.52,13221,563,IВ,0.0,28,2,2016
Екидин,2016-02-29,87,77,-1,0,-3,-0.3,2.4,-2.1,1003.4,1030.2,-4,8.0,5,0.81,1.68,,1.8,3,5,5.2,13221,563,IВ,0.0,29,2,2016
Екидин,2016-03-01,81,75,-3,-2,-4,-2,-0.9,-3.4,998.6,1025.5,-6.5,6.0,4,1.0,1.32,,3.4,5,8,4.29,13221,563,_IВ,0.0,1,3,2016
Екидин,2016-03-02,75,68,-4,-2,-7,-3.3,-1.6,-5.8,1003.3,1030.4,-9.1,6.0,3,1.2,1.66,0.2,4.0,6,9,3.64,13221,564,_IВ,0.0,2,3,2016
Екидин,2016-03-03,73,61,-6,0,-11,-5,-0.1,-10.2,1011.4,1038.9,-12.9,6.0,3,1.3,2.34,,3.6,8,11,3.05,13221,564,IВ,0.0,3,3,2016
Екидин,2016-03-04,69,57,-2,0,-7,-0.7,4.9,-6.1,1000.0,1026.8,-9.2,5.0,3,2.0,3.5,,2.3,4,11,4.0,13221,567,~В,0.0,4,3,2016
Екидин,2016-03-05,73,55,-2,0,-7,0.2,6,-6.0,993.9,1020.4,-7.3,5.0,1,2.0,4.14,,1.5,3,6,4.47,13221,577,~В,0.0,5,3,2016
