station_code,date,water_level,symbol,discharge
13221,2018-12-08,575,IВ,нб
13221,2018-12-09,575,IВ,нб
13221,2018-12-10,576,IВ,нб
13221,2018-12-11,576,IВ,нб
13221,2018-12-12,577,IВ,нб
13221,2018-12-13,577,IВ,нб
13221,2018-12-14,577,IВ,нб
13221,2018-12-15,576,IВ,нб
13221,2018-12-16,576,IВ,нб
13221,2018-12-17,577,IВ,нб
13221,2018-12-18,577,IВ,нб
13221,2018-12-19,578,IВ,нб
13221,2018-12-20,578,IВ,нб
13221,2018-12-21,578,IВ,нб
13221,2018-12-22,579,^IВ,нб
13221,2018-12-23,579,^IВ,нб
13221,2018-12-24,579,^IВ,нб
13221,2018-12-25,579,^IВ,нб
13221,2018-12-26,578,IВ,нб
13221,2018-12-27,578,IВ,нб
13221,2018-12-28,578,IВ,нб
13221,2018-12-29,577,IВ,нб
13221,2018-12-30,577,IВ,нб
13221,2018-12-31,576,IВ,нб
13221,2019-01-01,576,IВ,нб
13221,2019-01-02,576,IВ,нб
13221,2019-01-03,575,IВ,нб
13221,2019-01-04,575,IВ,нб
13221,2019-01-05,574,_IВ,нб
13221,2019-01-06,574,_IВ,нб
13221,2019-01-07,574,_IВ,нб
13221,2019-01-08,575,IВ,нб
13221,2019-01-09,575,IВ,нб
13221,2019-01-10,575,IВ,нб
13221,2019-01-11,575,IВ,нб
13221,2019-01-12,575,IВ,нб
13221,2019-01-13,576,IВ,нб
13221,2019-01-14,576,IВ,нб
13221,2019-01-15,576,IВ,нб
13221,2019-01-16,577,IВ,нб
13221,2019-01-17,577,IВ,нб
13221,2019-01-18,577,IВ,нб
13221,2019-01-19,578,^IВ,нб
13221,2019-01-20,578,^IВ,нб
13221,2019-01-21,578,^IВ,нб
13221,2019-01-22,578,^IВ,нб
13221,2019-01-23,578,^IВ,нб
13221,2019-01-24,577,IВ,нб
13221,2019-01-25,577,IВ,нб
13221,2019-01-26,577,IВ,нб
13221,2019-01-27,577,IВ,нб
13221,2019-01-28,576,IВ,нб
13221,2019-01-29,576,IВ,нб
13221,2019-01-30,576,IВ,нб
13221,2019-01-31,576,IВ,нб
13221,2019-02-01,576,_IВ,нб
13221,2019-02-02,576,_IВ,нб
13221,2019-02-03,577,_IВ,нб
13221,2019-02-04,577,IВ,нб
13221,2019-02-05,577,_IВ,нб
13221,2019-02-06,576,_IВ,нб
13221,2019-02-07,576,_IВ,нб
13221,2019-02-08,576,_IВ,нб
13221,2019-02-09,577,_IВ,нб
13221,2019-02-10,577,IВ,нб
13221,2019-02-11,577,IВ,нб
13221,2019-02-12,577,IВ,нб
13221,2019-02-13,578,IВ,нб
13221,2019-02-14,578,IВ,нб
13221,2019-02-15,578,IВ,нб
13221,2019-02-16,579,IВ,нб
13221,2019-02-17,579,IВ,нб
13221,2019-02-18,579,IВ,нб
13221,2019-02-19,579,IВ,нб
13221,2019-02-20,580,IВ,нб
13221,2019-02-21,580,IВ,нб
13221,2019-02-22,580,IВ,нб
13221,2019-02-23,581,^IВ,нб
13221,2019-02-24,581,^IВ,нб
13221,2019-02-25,581,^IВ,нб
13221,2019-02-26,581,^IВ,нб
13221,2019-02-27,581,^IВ,нб
13221,2019-02-28,581,^IВ,нб
13221,2019-03-01,580,IВ,нб
13221,2019-03-02,580,IВ,нб
13221,2019-03-03,580,IВ,нб
13221,2019-03-04,580,IВ,нб
13221,2019-03-05,579,_IВ,нб
13221,2019-03-06,580,_IВ,нб
13221,2019-03-07,580,IВ,нб
13221,2019-03-08,581,IВ,нб
13221,2019-03-09,581,IВ,нб
13221,2019-03-10,583,IВ,нб
13221,2019-03-11,583,IВ,нб
13221,2019-03-12,584,IВ,нб
13221,2019-03-13,584,IВ,нб
13221,2019-03-14,586,IВ,нб
13221,2019-03-15,591,I~,1.12
13221,2019-03-16,595,I~,1.4
13221,2019-03-17,597,I~,1.55
13221,2019-03-18,599,I~,1.71
13221,2019-03-19,601,I~,1.88
13221,2019-03-20,604,I~,2.15
13221,2019-03-21,606,I~,2.33
13221,2019-03-22,610,I~,2.74
13221,2019-03-23,629,I~,5.11
13221,2019-03-24,673,~,13.6
13221,2019-03-25,688,~,17.5
13221,2019-03-26,702,~,21.7
13221,2019-03-27,704,I,22.3
13221,2019-03-28,727,П,37.2
13221,2019-03-29,745,^П,41.4
13221,2019-03-30,741,(,35.1
13221,2019-03-31,742,(,32
13221,2019-04-01,738,,26.6
13221,2019-04-02,733,,23.6
13221,2019-04-03,743,^,26.2
13221,2019-04-04,738,,25.2
13221,2019-04-05,728,,22
13221,2019-04-06,734,,23.9
13221,2019-04-07,730,,22.9
13221,2019-04-08,713,,22
13221,2019-04-09,695,,19.5
13221,2019-04-10,687,,18.1
13221,2019-04-11,676,,16.7
13221,2019-04-12,668,,10
13221,2019-04-13,660,,12.2
13221,2019-04-14,655,,12.5
13221,2019-04-15,650,,11.5
13221,2019-04-16,646,,11.3
13221,2019-04-17,642,,11.1
13221,2019-04-18,639,,10.9
13221,2019-04-19,637,,10.7
13221,2019-04-20,634,,10.5
13221,2019-04-21,631,,10
13221,2019-04-22,629,,9.63
13221,2019-04-23,628,,9.63
13221,2019-04-24,628,,9.63
13221,2019-04-25,627,_,9.43
13221,2019-04-26,629,,9.63
13221,2019-04-27,628,,9.23
13221,2019-04-28,629,,9.23
13221,2019-04-29,630,,9.23
13221,2019-04-30,630,,8.64
13221,2019-05-01,629,,7.71
13221,2019-05-02,627,,6.84
13221,2019-05-03,628,,6.87
13221,2019-05-04,630,^,6.82
13221,2019-05-05,629,,6.44
13221,2019-05-06,629,,6.05
13221,2019-05-07,629,,5.67
13221,2019-05-08,628,,5.28
13221,2019-05-09,628,,4.9
13221,2019-05-10,627,,4.51
13221,2019-05-11,626,,4.13
13221,2019-05-12,626,,4.07
13221,2019-05-13,625,,4.01
13221,2019-05-14,625,,3.95
13221,2019-05-15,624,,3.89
13221,2019-05-16,623,,3.73
13221,2019-05-17,622,,3.57
13221,2019-05-18,620,,3.42
13221,2019-05-19,619,,3.26
13221,2019-05-20,618,,3.1
13221,2019-05-21,616,,2.91
13221,2019-05-22,614,,2.71
13221,2019-05-23,612,,2.52
13221,2019-05-24,611,,2.32
13221,2019-05-25,610,,2.13
13221,2019-05-26,608,_,1.94
13221,2019-05-27,610,,1.74
13221,2019-05-28,609,_,1.55
13221,2019-05-29,609,_,1.35
13221,2019-05-30,609,,1.16
13221,2019-05-31,608,_,1.13
13221,2019-06-01,607,^,1.09
13221,2019-06-02,606,,1.06
13221,2019-06-03,606,,1.03
13221,2019-06-04,604,,0.99
13221,2019-06-05,603,,0.96
13221,2019-06-06,602,,0.92
13221,2019-06-07,601,,0.89
13221,2019-06-08,599,,0.86
13221,2019-06-09,598,,0.82
13221,2019-06-10,597,,0.79
13221,2019-06-11,596,,0.75
13221,2019-06-12,595,,0.72
13221,2019-06-13,594,,0.69
13221,2019-06-14,593,,0.65
13221,2019-06-15,593,,0.61
13221,2019-06-16,591,,0.58
13221,2019-06-17,589,,0.55
13221,2019-06-18,588,,0.51
13221,2019-06-19,587,,0.47
13221,2019-06-20,586,,0.44
13221,2019-06-21,585,,0.63
13221,2019-06-22,584,,0.81
13221,2019-06-23,583,,1
13221,2019-06-24,582,,1.18
13221,2019-06-25,581,,1.37
13221,2019-06-26,581,,1.56
13221,2019-06-27,580,В,нб
13221,2019-06-28,579,В,нб
13221,2019-06-29,579,В,нб
13221,2019-06-30,578,_В,нб
13221,2019-07-01,578,В,нб
13221,2019-07-02,577,В,нб
13221,2019-07-03,580,^В,нб
13221,2019-07-04,580,^В,нб
13221,2019-07-05,579,В,нб
13221,2019-07-06,578,В,нб
13221,2019-07-07,577,В,нб
13221,2019-07-08,577,В,нб
13221,2019-07-09,576,В,нб
13221,2019-07-10,576,В,нб
13221,2019-07-11,575,В,нб
13221,2019-07-12,575,В,нб
13221,2019-07-13,574,В,нб
13221,2019-07-14,574,В,нб
13221,2019-07-15,573,В,нб
13221,2019-07-16,572,В,нб
13221,2019-07-17,572,В,нб
13221,2019-07-18,571,В,нб
13221,2019-07-19,570,В,нб
13221,2019-07-20,569,В,нб
13221,2019-07-21,569,В,нб
13221,2019-07-22,569,В,нб
13221,2019-07-23,568,В,нб
13221,2019-07-24,567,В,нб
13221,2019-07-25,567,В,нб
13221,2019-07-26,566,В,нб
13221,2019-07-27,565,В,нб
13221,2019-07-28,564,В,нб
13221,2019-07-29,565,В,нб
13221,2019-07-30,564,В,нб
13221,2019-07-31,563,_В,нб
13221,2019-08-01,562,В,нб
13221,2019-08-02,563,В,нб
13221,2019-08-03,564,^В,нб
13221,2019-08-04,563,В,нб
13221,2019-08-05,563,В,нб
13221,2019-08-06,562,В,нб
13221,2019-08-07,562,В,нб
13221,2019-08-08,561,В,нб
13221,2019-08-09,561,В,нб
13221,2019-08-10,561,В,нб
13221,2019-08-11,560,В,нб
13221,2019-08-12,560,В,нб
13221,2019-08-13,560,В,нб
13221,2019-08-14,561,В,нб
13221,2019-08-15,560,В,нб
13221,2019-08-16,560,В,нб
13221,2019-08-17,559,В,нб
13221,2019-08-18,559,В,нб
13221,2019-08-19,558,В,нб
13221,2019-08-20,558,В,нб
13221,2019-08-21,558,В,нб
13221,2019-08-22,558,В,нб
13221,2019-08-23,557,В,нб
13221,2019-08-24,557,В,нб
13221,2019-08-25,557,В,нб
13221,2019-08-26,557,_В,нб
13221,2019-08-27,556,_В,нб
13221,2019-08-28,556,_В,нб
13221,2019-08-29,557,_В,нб
13221,2019-08-30,559,В,нб
13221,2019-08-31,558,В,нб
13221,2019-09-01,559,_В,нб
13221,2019-09-02,560,В,нб
13221,2019-09-03,560,В,нб
13221,2019-09-04,562,В,нб
13221,2019-09-05,566,В,нб
13221,2019-09-06,570,В,нб
13221,2019-09-07,571,В,нб
13221,2019-09-08,572,В,нб
13221,2019-09-09,575,^В,нб
13221,2019-09-10,576,^В,нб
13221,2019-09-11,575,В,нб
13221,2019-09-12,574,В,нб
13221,2019-09-13,573,В,нб
13221,2019-09-14,572,В,нб
13221,2019-09-15,571,В,нб
13221,2019-09-16,571,В,нб
13221,2019-09-17,570,В,нб
13221,2019-09-18,569,В,нб
13221,2019-09-19,568,В,нб
13221,2019-09-20,567,В,нб
13221,2019-09-21,566,В,нб
13221,2019-09-22,567,В,нб
13221,2019-09-23,568,В,нб
13221,2019-09-24,568,В,нб
13221,2019-09-25,567,В,нб
13221,2019-09-26,567,В,нб
13221,2019-09-27,572,В,нб
13221,2019-09-28,573,В,нб
13221,2019-09-29,571,В,нб
13221,2019-09-30,570,В,нб
13221,2019-10-01,569,^В,нб
13221,2019-10-02,569,^В,нб
13221,2019-10-03,568,В,нб
13221,2019-10-04,568,В,нб
13221,2019-10-05,567,В,нб
13221,2019-10-06,567,В,нб
13221,2019-10-07,567,В,нб
13221,2019-10-08,566,В,нб
13221,2019-10-09,565,В,нб
13221,2019-10-10,565,В,нб
13221,2019-10-11,565,В,нб
13221,2019-10-12,564,В,нб
13221,2019-10-13,564,В,нб
13221,2019-10-14,563,_В,нб
13221,2019-10-15,564,В,нб
13221,2019-10-16,566,В,нб
13221,2019-10-17,566,В,нб
13221,2019-10-18,565,В,нб
13221,2019-10-19,565,В,нб
13221,2019-10-20,565,В,нб
13221,2019-10-21,564,В,нб
13221,2019-10-22,564,В,нб
13221,2019-10-23,565,В,нб
13221,2019-10-24,565,В,нб
13221,2019-10-25,565,В,нб
13221,2019-10-26,566,В,нб
13221,2019-10-27,566,В,нб
13221,2019-10-28,566,В,нб
13221,2019-10-29,566,В,нб
13221,2019-10-30,566,В,нб
13221,2019-10-31,566,В,нб
13221,2019-11-01,566,_В,нб
13221,2019-11-02,566,_)В,нб
13221,2019-11-03,567,_)В,нб
13221,2019-11-04,567,)В,нб
13221,2019-11-05,567,)В,нб
13221,2019-11-06,567,)В,нб
13221,2019-11-07,567,В,нб
13221,2019-11-08,567,В,нб
13221,2019-11-09,568,В,нб
13221,2019-11-10,568,В,нб
13221,2019-11-11,568,ZВ,нб
13221,2019-11-12,568,ZВ,нб
13221,2019-11-13,569,IВ,нб
13221,2019-11-14,569,IВ,нб
13221,2019-11-15,569,IВ,нб
13221,2019-11-16,569,IВ,нб
13221,2019-11-17,569,IВ,нб
13221,2019-11-18,569,IВ,нб
13221,2019-11-19,569,IВ,нб
13221,2019-11-20,568,IВ,нб
13221,2019-11-21,568,IВ,нб
13221,2019-11-22,568,IВ,нб
13221,2019-11-23,568,IВ,нб
13221,2019-11-24,569,IВ,нб
13221,2019-11-25,569,IВ,нб
13221,2019-11-26,569,IВ,нб
13221,2019-11-27,569,IВ,нб
13221,2019-11-28,570,^IВ,нб
13221,2019-11-29,570,^IВ,нб
13221,2019-11-30,570,^IВ,нб
13221,2019-12-01,570,_IВ,нб
13221,2019-12-02,570,_IВ,нб
13221,2019-12-03,570,_IВ,нб
13221,2019-12-04,571,_IВ,нб
13221,2019-12-05,571,IВ,нб
13221,2019-12-06,571,IВ,нб
13221,2019-12-07,571,IВ,нб
13221,2019-12-08,571,IВ,нб
13221,2019-12-09,571,IВ,нб
13221,2019-12-10,571,IВ,нб
13221,2019-12-11,571,IВ,нб
13221,2019-12-12,571,IВ,нб
13221,2019-12-13,571,IВ,нб
13221,2019-12-14,571,IВ,нб
13221,2019-12-15,571,IВ,нб
13221,2019-12-16,572,IВ,нб
13221,2019-12-17,572,IВ,нб
13221,2019-12-18,572,IВ,нб
13221,2019-12-19,572,IВ,нб
13221,2019-12-20,572,IВ,нб
13221,2019-12-21,572,IВ,нб
13221,2019-12-22,572,IВ,нб
13221,2019-12-23,572,IВ,нб
13221,2019-12-24,572,IВ,нб
13221,2019-12-25,573,^IВ,нб
13221,2019-12-26,573,^IВ,нб
13221,2019-12-27,573,^IВ,нб
13221,2019-12-28,573,^IВ,нб
13221,2019-12-29,573,^IВ,нб
13221,2019-12-30,573,^IВ,нб
13221,2019-12-31,573,^IВ,нб
13221,2020-01-01,573,_IВ,нб
13221,2020-01-02,573,_IВ,нб
13221,2020-01-03,573,_IВ,нб
13221,2020-01-04,574,_IВ,нб
13221,2020-01-05,574,IВ,нб
13221,2020-01-06,574,IВ,нб
13221,2020-01-07,574,IВ,нб
13221,2020-01-08,574,IВ,нб
13221,2020-01-09,575,IВ,нб
13221,2020-01-10,575,IВ,нб
13221,2020-01-11,575,IВ,нб
13221,2020-01-12,575,IВ,нб
13221,2020-01-13,575,IВ,нб
13221,2020-01-14,575,IВ,нб
13221,2020-01-15,576,IВ,нб
13221,2020-01-16,576,IВ,нб
13221,2020-01-17,576,IВ,нб
13221,2020-01-18,576,IВ,нб
13221,2020-01-19,577,IВ,нб
13221,2020-01-20,577,IВ,нб
13221,2020-01-21,577,IВ,нб
13221,2020-01-22,577,IВ,нб
13221,2020-01-23,577,IВ,нб
13221,2020-01-24,577,IВ,нб
13221,2020-01-25,578,^IВ,нб
13221,2020-01-26,578,^IВ,нб
13221,2020-01-27,578,^IВ,нб
13221,2020-01-28,578,^IВ,нб
13221,2020-01-29,578,^IВ,нб
13221,2020-01-30,578,^IВ,нб
13221,2020-01-31,578,^IВ,нб
13221,2020-02-01,578,_IВ,нб
13221,2020-02-02,579,IВ,нб
13221,2020-02-03,579,IВ,нб
13221,2020-02-04,579,IВ,нб
13221,2020-02-05,579,IВ,нб
13221,2020-02-06,580,IВ,нб
13221,2020-02-07,580,IВ,нб
13221,2020-02-08,580,IВ,нб
13221,2020-02-09,580,IВ,нб
13221,2020-02-10,581,IВ,нб
13221,2020-02-11,581,IВ,нб
13221,2020-02-12,581,IВ,нб
13221,2020-02-13,581,IВ,нб
13221,2020-02-14,581,IВ,нб
13221,2020-02-15,582,IВ,нб
13221,2020-02-16,582,IВ,нб
13221,2020-02-17,582,IВ,нб
13221,2020-02-18,582,IВ,нб
13221,2020-02-19,583,IВ,нб
13221,2020-02-20,583,IВ,нб
13221,2020-02-21,584,IВ,нб
13221,2020-02-22,584,IВ,нб
13221,2020-02-23,584,IВ,нб
13221,2020-02-24,585,IВ,нб
13221,2020-02-25,585,IВ,нб
13221,2020-02-26,586,^IВ,нб
13221,2020-02-27,586,^IВ,нб
13221,2020-02-28,586,^IВ,нб
13221,2020-02-29,586,^IВ,нб
13221,2020-03-01,587,_IВ,нб
13221,2020-03-02,587,_IВ,нб
13221,2020-03-03,587,_IВ,нб
13221,2020-03-04,588,_IВ,нб
13221,2020-03-05,588,IВ,нб
13221,2020-03-06,588,IВ,нб
13221,2020-03-07,588,IВ,нб
13221,2020-03-08,588,IВ,нб
13221,2020-03-09,589,IВ,нб
13221,2020-03-10,589,IВ,нб
13221,2020-03-11,589,IВ,нб
13221,2020-03-12,589,IВ,нб
13221,2020-03-13,589,IВ,нб
13221,2020-03-14,590,IВ,нб
13221,2020-03-15,590,IВ,нб
13221,2020-03-16,594,IВ,нб
13221,2020-03-17,602,~В,нб
13221,2020-03-18,605,~В,нб
13221,2020-03-19,609,~В,нб
13221,2020-03-20,612,~В,нб
13221,2020-03-21,614,~В,нб
13221,2020-03-22,617,~В,нб
13221,2020-03-23,627,~В,нб
13221,2020-03-24,831,^I,36.7
13221,2020-03-25,823,(,52.2
13221,2020-03-26,810,(,47.4
13221,2020-03-27,771,^(,28.6
13221,2020-03-28,710,(,11.8
13221,2020-03-29,703,(,10.5
13221,2020-03-30,700,(,9.49
13221,2020-03-31,697,),8.63
13221,2020-04-01,705,),9.69
13221,2020-04-02,712,,11
13221,2020-04-03,722,,19.2
13221,2020-04-04,775,,70.5
13221,2020-04-05,825,^,92.8
13221,2020-04-06,816,,93.3
13221,2020-04-07,808,,85.2
13221,2020-04-08,794,,77
13221,2020-04-09,771,,67.7
13221,2020-04-10,734,,63.3
13221,2020-04-11,708,,55.2
13221,2020-04-12,705,,51.5
13221,2020-04-13,705,,47.8
13221,2020-04-14,686,,40
13221,2020-04-15,673,,35.5
13221,2020-04-16,668,,31
13221,2020-04-17,664,,27.5
13221,2020-04-18,662,,23.9
13221,2020-04-19,659,,20.4
13221,2020-04-20,658,,19.2
13221,2020-04-21,655,,18.1
13221,2020-04-22,653,,16.9
13221,2020-04-23,652,,15.8
13221,2020-04-24,650,,14.6
13221,2020-04-25,648,,16.4
13221,2020-04-26,647,,18.1
13221,2020-04-27,646,_,19.9
13221,2020-04-28,650,,21.6
13221,2020-04-29,660,,23.4
13221,2020-04-30,673,,24.9
13221,2020-05-01,719,,24.3
13221,2020-05-02,719,^,23.6
13221,2020-05-03,713,,23
13221,2020-05-04,711,,22.3
13221,2020-05-05,705,,21.7
13221,2020-05-06,689,,21.1
13221,2020-05-07,684,,20.4
13221,2020-05-08,679,,19.8
13221,2020-05-09,673,,19.2
13221,2020-05-10,658,,18.5
13221,2020-05-11,640,,17.9
13221,2020-05-12,630,,17.2
13221,2020-05-13,631,,16.6
13221,2020-05-14,645,,16
13221,2020-05-15,652,,15.3
13221,2020-05-16,657,,14.7
13221,2020-05-17,661,,14
13221,2020-05-18,659,,13.4
13221,2020-05-19,651,,12.8
13221,2020-05-20,643,,12.1
13221,2020-05-21,640,,11.5
13221,2020-05-22,640,,10.9
13221,2020-05-23,639,,10.2
13221,2020-05-24,638,,9.58
13221,2020-05-25,637,,8.94
13221,2020-05-26,635,,8.3
13221,2020-05-27,630,,7.66
13221,2020-05-28,624,_,7.02
13221,2020-05-29,622,_,6.38
13221,2020-05-30,622,_,5.75
13221,2020-05-31,622,_,5.11
13221,2020-06-01,622,^,4.47
13221,2020-06-02,622,^,3.83
13221,2020-06-03,621,,3.19
13221,2020-06-04,621,,2.55
13221,2020-06-05,620,,1.92
13221,2020-06-06,620,,1.28
13221,2020-06-07,619,,0.64
13221,2020-06-08,619,В,нб
13221,2020-06-09,619,В,нб
13221,2020-06-10,618,В,нб
13221,2020-06-11,618,В,нб
13221,2020-06-12,617,В,нб
13221,2020-06-13,617,В,нб
13221,2020-06-14,616,В,нб
13221,2020-06-15,616,В,нб
13221,2020-06-16,617,В,нб
13221,2020-06-17,617,В,нб
13221,2020-06-18,617,В,нб
13221,2020-06-19,615,В,нб
13221,2020-06-20,614,В,нб
13221,2020-06-21,612,В,нб
13221,2020-06-22,609,В,нб
13221,2020-06-23,606,В,нб
13221,2020-06-24,603,В,нб
13221,2020-06-25,601,В,нб
13221,2020-06-26,599,В,нб
13221,2020-06-27,599,В,нб
13221,2020-06-28,597,В,нб
13221,2020-06-29,595,В,нб
13221,2020-06-30,593,_В,нб
13221,2020-07-01,592,В,нб
13221,2020-07-02,593,^В,нб
13221,2020-07-03,593,^В,нб
13221,2020-07-04,592,В,нб
13221,2020-07-05,592,В,нб
13221,2020-07-06,592,В,нб
13221,2020-07-07,590,В,нб
13221,2020-07-08,590,В,нб
13221,2020-07-09,590,В,нб
13221,2020-07-10,589,В,нб
13221,2020-07-11,589,В,нб
13221,2020-07-12,589,В,нб
13221,2020-07-13,588,В,нб
13221,2020-07-14,587,В,нб
13221,2020-07-15,587,В,нб
13221,2020-07-16,586,В,нб
13221,2020-07-17,585,В,нб
13221,2020-07-18,584,В,нб
13221,2020-07-19,583,В,нб
13221,2020-07-20,583,В,нб
13221,2020-07-21,582,В,нб
13221,2020-07-22,581,В,нб
13221,2020-07-23,579,В,нб
13221,2020-07-24,580,В,нб
13221,2020-07-25,580,В,нб
13221,2020-07-26,579,В,нб
13221,2020-07-27,578,В,нб
13221,2020-07-28,577,В,нб
13221,2020-07-29,577,В,нб
13221,2020-07-30,576,В,нб
13221,2020-07-31,575,_В,нб
13221,2020-08-01,573,^В,нб
13221,2020-08-02,572,В,нб
13221,2020-08-03,570,В,нб
13221,2020-08-04,569,В,нб
13221,2020-08-05,568,В,нб
13221,2020-08-06,567,В,нб
13221,2020-08-07,567,В,нб
13221,2020-08-08,569,В,нб
13221,2020-08-09,566,В,нб
13221,2020-08-10,566,В,нб
13221,2020-08-11,565,В,нб
13221,2020-08-12,564,В,нб
13221,2020-08-13,564,В,нб
13221,2020-08-14,563,В,нб
13221,2020-08-15,563,В,нб
13221,2020-08-16,562,В,нб
13221,2020-08-17,561,В,нб
13221,2020-08-18,560,В,нб
13221,2020-08-19,560,В,нб
13221,2020-08-20,559,В,нб
13221,2020-08-21,559,В,нб
13221,2020-08-22,558,В,нб
13221,2020-08-23,558,В,нб
13221,2020-08-24,558,В,нб
13221,2020-08-25,557,В,нб
13221,2020-08-26,557,В,нб
13221,2020-08-27,556,В,нб
13221,2020-08-28,555,В,нб
13221,2020-08-29,554,В,нб
13221,2020-08-30,553,В,нб
13221,2020-08-31,552,_В,нб
13221,2020-09-01,551,В,нб
13221,2020-09-02,550,В,нб
13221,2020-09-03,549,В,нб
13221,2020-09-04,549,В,нб
13221,2020-09-05,548,В,нб
13221,2020-09-06,547,В,нб
13221,2020-09-07,547,_В,нб
13221,2020-09-08,546,_В,нб
13221,2020-09-09,546,_В,нб
13221,2020-09-10,547,_В,нб
13221,2020-09-11,546,_В,нб
13221,2020-09-12,547,В,нб
13221,2020-09-13,548,В,нб
13221,2020-09-14,548,В,нб
13221,2020-09-15,549,В,нб
13221,2020-09-16,551,В,нб
13221,2020-09-17,553,В,нб
13221,2020-09-18,556,В,нб
13221,2020-09-19,557,В,нб
13221,2020-09-20,558,В,нб
13221,2020-09-21,560,В,нб
13221,2020-09-22,561,В,нб
13221,2020-09-23,561,В,нб
13221,2020-09-24,562,В,нб
13221,2020-09-25,563,В,нб
13221,2020-09-26,563,В,нб
13221,2020-09-27,564,В,нб
13221,2020-09-28,565,В,нб
13221,2020-09-29,566,В,нб
13221,2020-09-30,567,^В,нб
13221,2020-10-01,567,_В,нб
13221,2020-10-02,567,_В,нб
13221,2020-10-03,568,В,нб
13221,2020-10-04,568,В,нб
13221,2020-10-05,568,В,нб
13221,2020-10-06,569,В,нб
13221,2020-10-07,569,В,нб
13221,2020-10-08,570,В,нб
13221,2020-10-09,570,В,нб
13221,2020-10-10,571,В,нб
13221,2020-10-11,572,В,нб
13221,2020-10-12,572,В,нб
13221,2020-10-13,572,В,нб
13221,2020-10-14,573,В,нб
13221,2020-10-15,573,В,нб
13221,2020-10-16,574,В,нб
13221,2020-10-17,574,В,нб
13221,2020-10-18,575,В,нб
13221,2020-10-19,575,В,нб
13221,2020-10-20,575,В,нб
13221,2020-10-21,575,В,нб
13221,2020-10-22,576,В,нб
13221,2020-10-23,576,В,нб
13221,2020-10-24,576,В,нб
13221,2020-10-25,577,В,нб
13221,2020-10-26,578,В,нб
13221,2020-10-27,579,В,нб
13221,2020-10-28,579,В,нб
13221,2020-10-29,579,В,нб
13221,2020-10-30,580,^В,нб
13221,2020-10-31,580,^В,нб
13221,2020-11-01,580,_В,нб
13221,2020-11-02,580,_В,нб
13221,2020-11-03,581,_В,нб
13221,2020-11-04,581,)В,нб
13221,2020-11-05,581,)В,нб
13221,2020-11-06,581,В,нб
13221,2020-11-07,582,В,нб
13221,2020-11-08,582,В,нб
13221,2020-11-09,583,В,нб
13221,2020-11-10,585,В,нб
13221,2020-11-11,585,В,нб
13221,2020-11-12,586,)В,нб
13221,2020-11-13,586,)В,нб
13221,2020-11-14,588,)В,нб
13221,2020-11-15,590,IВ,нб
13221,2020-11-16,591,^IВ,нб
13221,2020-11-17,591,^IВ,нб
13221,2020-11-18,591,^IВ,нб
13221,2020-11-19,590,IВ,нб
13221,2020-11-20,590,IВ,нб
13221,2020-11-21,589,IВ,нб
13221,2020-11-22,588,IВ,нб
13221,2020-11-23,588,IВ,нб
13221,2020-11-24,588,IВ,нб
13221,2020-11-25,587,IВ,нб
13221,2020-11-26,587,IВ,нб
13221,2020-11-27,587,IВ,нб
13221,2020-11-28,586,IВ,нб
13221,2020-11-29,586,IВ,нб
13221,2020-11-30,586,IВ,нб
13221,2020-12-01,586,^IВ,нб
13221,2020-12-02,586,^IВ,нб
13221,2020-12-03,585,IВ,нб
13221,2020-12-04,585,IВ,нб
13221,2020-12-05,585,IВ,нб
13221,2020-12-06,585,IВ,нб
13221,2020-12-07,584,IВ,нб
13221,2020-12-08,584,IВ,нб
13221,2020-12-09,584,IВ,нб
13221,2020-12-10,583,IВ,нб
13221,2020-12-11,583,IВ,нб
13221,2020-12-12,583,IВ,нб
13221,2020-12-13,583,_IВ,нб
13221,2020-12-14,582,_IВ,нб
13221,2020-12-15,582,_IВ,нб
13221,2020-12-16,583,_IВ,нб
13221,2020-12-17,583,IВ,нб
13221,2020-12-18,583,IВ,нб
13221,2020-12-19,583,IВ,нб
13221,2020-12-20,584,IВ,нб
13221,2020-12-21,584,IВ,нб
13221,2020-12-22,584,IВ,нб
13221,2020-12-23,585,IВ,нб
13221,2020-12-24,585,IВ,нб
13221,2020-12-25,585,IВ,нб
13221,2020-12-26,585,IВ,нб
13221,2020-12-27,585,IВ,нб
13221,2020-12-28,586,^IВ,нб
13221,2020-12-29,586,^IВ,нб
13221,2020-12-30,586,^IВ,нб
13221,2020-12-31,586,^IВ,нб
