МЕТЕОРОЛОГИЧЕСКАЯ БАЗА ДАННЫХ,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
"Табл. 2.1.2 Температура поверхности почвы, град.",,,,
Станция,Дата,Сред,Макс,Мин
Екидин,2017-09-08 00:00:00,19,39,6
Екидин,2017-09-09 00:00:00,20,36,12
Екидин,2017-09-10 00:00:00,19,32,15
Екидин,2017-09-11 00:00:00,14,22,11
Екидин,2017-09-12 00:00:00,11,24,5
Екидин,2017-09-13 00:00:00,11,21,5
Екидин,2017-09-14 00:00:00,12,24,8
Екидин,2017-09-15 00:00:00,18,39,5
Екидин,2017-09-16 00:00:00,22,39,10
Екидин,2017-09-17 00:00:00,22,41,10
Екидин,2017-09-18 00:00:00,21,39,11
Екидин,2017-09-19 00:00:00,18,36,6
Екидин,2017-09-20 00:00:00,22,45,8
Екидин,2017-09-21 00:00:00,22,44,9
Екидин,2017-09-22 00:00:00,17,35,8
Екидин,2017-09-23 00:00:00,10,25,1
Екидин,2017-09-24 00:00:00,7,21,-4
Екидин,2017-09-25 00:00:00,10,25,3
Екидин,2017-09-26 00:00:00,9,24,3
Екидин,2017-09-27 00:00:00,8,21,2
Екидин,2017-09-28 00:00:00,6,14,2
Екидин,2017-09-29 00:00:00,9,24,2
Екидин,2017-09-30 00:00:00,8,17,3
Екидин,2017-10-01 00:00:00,9,19,3
Екидин,2017-10-02 00:00:00,8,16,4
Екидин,2017-10-03 00:00:00,5,8,1
Екидин,2017-10-04 00:00:00,1,4,-2
Екидин,2017-10-05 00:00:00,-2,4,-5
Екидин,2017-10-06 00:00:00,0,12,-6
Екидин,2017-10-07 00:00:00,2,19,-5
Екидин,2017-10-08 00:00:00,5,21,-5
Екидин,2017-10-09 00:00:00,7,25,-7
Екидин,2017-10-10 00:00:00,8,25,-5
Екидин,2017-10-11 00:00:00,9,22,-2
Екидин,2017-10-12 00:00:00,10,23,-1
Екидин,2017-10-13 00:00:00,8,20,-2
Екидин,2017-10-14 00:00:00,12,21,7
Екидин,2017-10-15 00:00:00,8,21,-2
Екидин,2017-10-16 00:00:00,9,24,1
Екидин,2017-10-17 00:00:00,13,21,9
Екидин,2017-10-18 00:00:00,8,11,5
Екидин,2017-10-19 00:00:00,4,7,1
Екидин,2017-10-20 00:00:00,8,10,6
Екидин,2017-10-21 00:00:00,7,14,2
Екидин,2017-10-22 00:00:00,4,16,-1
Екидин,2017-10-23 00:00:00,6,12,1
Екидин,2017-10-24 00:00:00,1,10,-3
Екидин,2017-10-25 00:00:00,-1,5,-5
Екидин,2017-10-26 00:00:00,-2,7,-8
Екидин,2017-10-27 00:00:00,3,12,-1
Екидин,2017-10-28 00:00:00,2,3,1
Екидин,2017-10-29 00:00:00,1,7,-2
Екидин,2017-10-30 00:00:00,4,8,1
Екидин,2017-10-31 00:00:00,7,19,0
Екидин,2017-11-01 00:00:00,6,14,3
Екидин,2017-11-02 00:00:00,5,10,0
Екидин,2017-11-03 00:00:00,2,5,0
Екидин,2017-11-04 00:00:00,1,3,-2
Екидин,2017-11-05 00:00:00,3,10,-2
Екидин,2017-11-06 00:00:00,5,11,1
Екидин,2017-11-07 00:00:00,2,7,-2
Екидин,2017-11-08 00:00:00,3,6,1
Екидин,2017-11-09 00:00:00,2,5,0
Екидин,2017-11-10 00:00:00,2,10,-1
Екидин,2017-11-11 00:00:00,0,6,-6
Екидин,2017-11-12 00:00:00,0,9,-5
Екидин,2017-11-13 00:00:00,2,13,-3
Екидин,2017-11-14 00:00:00,3,10,-1
Екидин,2017-11-15 00:00:00,0,2,-2
Екидин,2017-11-16 00:00:00,1,2,-1
Екидин,2017-11-17 00:00:00,1,4,-2
Екидин,2017-11-18 00:00:00,0,2,-1
Екидин,2017-11-19 00:00:00,-1,1,-3
Екидин,2017-11-20 00:00:00,-3,2,-6
Екидин,2017-11-21 00:00:00,-3,4,-8
Екидин,2017-11-22 00:00:00,0,6,-2
Екидин,2017-11-23 00:00:00,2,9,-1
Екидин,2017-11-24 00:00:00,1,6,-5
Екидин,2017-11-25 00:00:00,-1,4,-4
Екидин,2017-11-26 00:00:00,0,3,-2
Екидин,2017-11-27 00:00:00,0,3,-2
Екидин,2017-11-28 00:00:00,0,2,-3
Екидин,2017-11-29 00:00:00,-2,0,-5
Екидин,2017-11-30 00:00:00,-1,3,-3
Екидин,2017-12-01 00:00:00,-5,0,-9
Екидин,2017-12-02 00:00:00,-5,-2,-8
Екидин,2017-12-03 00:00:00,-12,-5,-17
Екидин,2017-12-04 00:00:00,-10,-5,-15
Екидин,2017-12-05 00:00:00,-10,-8,-11
Екидин,2017-12-06 00:00:00,-10,-6,-12
Екидин,2017-12-07 00:00:00,-10,-1,-16
Екидин,2017-12-08 00:00:00,-4,-1,-7
Екидин,2017-12-09 00:00:00,-3,-2,-5
Екидин,2017-12-10 00:00:00,-7,-5,-10
Екидин,2017-12-11 00:00:00,-12,-8,-17
Екидин,2017-12-12 00:00:00,-15,-10,-19
Екидин,2017-12-13 00:00:00,-20,-14,-27
Екидин,2017-12-14 00:00:00,-22,-12,-26
Екидин,2017-12-15 00:00:00,-22,-12,-26
Екидин,2017-12-16 00:00:00,-21,-11,-26
Екидин,2017-12-17 00:00:00,-21,-13,-27
Екидин,2017-12-18 00:00:00,-18,-12,-24
Екидин,2017-12-19 00:00:00,-19,-12,-25
Екидин,2017-12-20 00:00:00,-23,-15,-28
Екидин,2017-12-21 00:00:00,-22,-14,-28
Екидин,2017-12-22 00:00:00,-20,-13,-25
Екидин,2017-12-23 00:00:00,-15,-6,-22
Екидин,2017-12-24 00:00:00,-5,-2,-10
Екидин,2017-12-25 00:00:00,-7,-4,-9
Екидин,2017-12-26 00:00:00,-6,-4,-8
Екидин,2017-12-27 00:00:00,-10,-5,-15
Екидин,2017-12-28 00:00:00,-4,-2,-8
Екидин,2017-12-29 00:00:00,-7,-3,-11
Екидин,2017-12-30 00:00:00,-12,-8,-15
Екидин,2017-12-31 00:00:00,-12,-3,-19
Екидин,2018-01-01 00:00:00,-9,-5,-12
Екидин,2018-01-02 00:00:00,-8,-5,-10
Екидин,2018-01-03 00:00:00,-10,-6,-14
Екидин,2018-01-04 00:00:00,-14,-7,-17
Екидин,2018-01-05 00:00:00,-14,-7,-19
Екидин,2018-01-06 00:00:00,-14,-10,-17
Екидин,2018-01-07 00:00:00,-16,-10,-19
Екидин,2018-01-08 00:00:00,-17,-8,-22
Екидин,2018-01-09 00:00:00,-6,-3,-8
Екидин,2018-01-10 00:00:00,-1,0,-3
Екидин,2018-01-11 00:00:00,-9,-1,-13
Екидин,2018-01-12 00:00:00,-14,-11,-17
Екидин,2018-01-13 00:00:00,-20,-14,-29
Екидин,2018-01-14 00:00:00,-27,-22,-30
Екидин,2018-01-15 00:00:00,-28,-23,-33
Екидин,2018-01-16 00:00:00,-23,-18,-27
Екидин,2018-01-17 00:00:00,-22,-17,-25
Екидин,2018-01-18 00:00:00,-25,-17,-30
Екидин,2018-01-19 00:00:00,-24,-14,-28
Екидин,2018-01-20 00:00:00,-16,-5,-27
Екидин,2018-01-21 00:00:00,-11,-6,-16
Екидин,2018-01-22 00:00:00,-17,-14,-20
Екидин,2018-01-23 00:00:00,-19,-13,-21
Екидин,2018-01-24 00:00:00,-20,-15,-24
Екидин,2018-01-25 00:00:00,-21,-15,-25
Екидин,2018-01-26 00:00:00,-25,-19,-28
Екидин,2018-01-27 00:00:00,-26,-20,-30
Екидин,2018-01-28 00:00:00,-26,-20,-32
Екидин,2018-01-29 00:00:00,-26,-16,-32
Екидин,2018-01-30 00:00:00,-23,-12,-31
Екидин,2018-01-31 00:00:00,-18,-13,-22
Екидин,2018-02-01 00:00:00,-21,-12,-27
Екидин,2018-02-02 00:00:00,-11,-4,-20
Екидин,2018-02-03 00:00:00,-10,-7,-17
Екидин,2018-02-04 00:00:00,-18,-15,-23
Екидин,2018-02-05 00:00:00,-23,-14,-28
Екидин,2018-02-06 00:00:00,-20,-12,-24
Екидин,2018-02-07 00:00:00,-21,-13,-26
Екидин,2018-02-08 00:00:00,-19,-14,-24
Екидин,2018-02-09 00:00:00,-18,-7,-28
Екидин,2018-02-10 00:00:00,-17,-11,-22
Екидин,2018-02-11 00:00:00,-19,-10,-26
Екидин,2018-02-12 00:00:00,-20,-12,-25
Екидин,2018-02-13 00:00:00,-22,-12,-28
Екидин,2018-02-14 00:00:00,-23,-18,-27
Екидин,2018-02-15 00:00:00,-22,-18,-25
Екидин,2018-02-16 00:00:00,-23,-17,-28
Екидин,2018-02-17 00:00:00,-16,-9,-24
Екидин,2018-02-18 00:00:00,-22,-13,-29
Екидин,2018-02-19 00:00:00,-19,-9,-28
Екидин,2018-02-20 00:00:00,-10,-4,-17
Екидин,2018-02-21 00:00:00,-7,-4,-14
Екидин,2018-02-22 00:00:00,-18,-10,-23
Екидин,2018-02-23 00:00:00,-16,-7,-23
Екидин,2018-02-24 00:00:00,-12,-7,-17
Екидин,2018-02-25 00:00:00,-14,-4,-23
Екидин,2018-02-26 00:00:00,-6,0,-12
Екидин,2018-02-27 00:00:00,-3,0,-6
Екидин,2018-02-28 00:00:00,-4,-1,-9
Екидин,2018-03-01 00:00:00,-16,-9,-22
Екидин,2018-03-02 00:00:00,-21,-12,-28
Екидин,2018-03-03 00:00:00,-17,-8,-25
Екидин,2018-03-04 00:00:00,-8,-1,-13
Екидин,2018-03-05 00:00:00,-8,-1,-13
Екидин,2018-03-06 00:00:00,-2,0,-9
Екидин,2018-03-07 00:00:00,-12,-8,-14
Екидин,2018-03-08 00:00:00,-12,-5,-18
Екидин,2018-03-09 00:00:00,-6,-2,-9
Екидин,2018-03-10 00:00:00,-7,-2,-11
Екидин,2018-03-11 00:00:00,-12,-7,-18
Екидин,2018-03-12 00:00:00,-11,-6,-14
Екидин,2018-03-13 00:00:00,-5,0,-12
Екидин,2018-03-14 00:00:00,-9,-4,-14
Екидин,2018-03-15 00:00:00,-14,-3,-22
Екидин,2018-03-16 00:00:00,-15,-5,-24
Екидин,2018-03-17 00:00:00,-11,-2,-23
Екидин,2018-03-18 00:00:00,-4,0,-9
Екидин,2018-03-19 00:00:00,-4,0,-9
Екидин,2018-03-20 00:00:00,-8,0,-17
Екидин,2018-03-21 00:00:00,0,0,-1
Екидин,2018-03-22 00:00:00,-1,0,-2
Екидин,2018-03-23 00:00:00,-1,0,-3
Екидин,2018-03-24 00:00:00,-6,-1,-9
Екидин,2018-03-25 00:00:00,-1,0,-4
Екидин,2018-03-26 00:00:00,-2,0,-7
Екидин,2018-03-27 00:00:00,-3,1,-8
Екидин,2018-03-28 00:00:00,-3,1,-7
Екидин,2018-03-29 00:00:00,1,2,0
Екидин,2018-03-30 00:00:00,-4,0,-8
Екидин,2018-03-31 00:00:00,-10,-1,-16
Екидин,2018-04-01 00:00:00,-10,0,-17
Екидин,2018-04-02 00:00:00,-5,0,-11
Екидин,2018-04-03 00:00:00,-4,0,-7
Екидин,2018-04-04 00:00:00,-2,0,-6
Екидин,2018-04-05 00:00:00,-1,0,-2
Екидин,2018-04-06 00:00:00,0,2,-1
Екидин,2018-04-07 00:00:00,1,4,0
Екидин,2018-04-08 00:00:00,3,10,0
Екидин,2018-04-09 00:00:00,2,6,-4
Екидин,2018-04-10 00:00:00,3,10,0
Екидин,2018-04-11 00:00:00,7,16,0
Екидин,2018-04-12 00:00:00,8,20,-1
Екидин,2018-04-13 00:00:00,5,13,2
Екидин,2018-04-14 00:00:00,4,13,-3
Екидин,2018-04-15 00:00:00,6,18,-1
Екидин,2018-04-16 00:00:00,7,18,-1
Екидин,2018-04-17 00:00:00,10,21,0
Екидин,2018-04-18 00:00:00,10,22,1
Екидин,2018-04-19 00:00:00,7,14,0
Екидин,2018-04-20 00:00:00,11,20,4
Екидин,2018-04-21 00:00:00,14,23,6
Екидин,2018-04-22 00:00:00,14,21,9
Екидин,2018-04-23 00:00:00,13,25,4
Екидин,2018-04-24 00:00:00,13,21,8
Екидин,2018-04-25 00:00:00,6,12,0
Екидин,2018-04-26 00:00:00,10,20,3
Екидин,2018-04-27 00:00:00,12,20,7
Екидин,2018-04-28 00:00:00,19,34,8
Екидин,2018-04-29 00:00:00,20,31,9
Екидин,2018-04-30 00:00:00,15,24,7
Екидин,2018-05-01 00:00:00,11,23,3
Екидин,2018-05-02 00:00:00,8,15,3
Екидин,2018-05-03 00:00:00,14,30,5
Екидин,2018-05-04 00:00:00,19,32,8
Екидин,2018-05-05 00:00:00,9,20,4
Екидин,2018-05-06 00:00:00,6,15,-4
Екидин,2018-05-07 00:00:00,8,18,-3
Екидин,2018-05-08 00:00:00,13,26,4
Екидин,2018-05-09 00:00:00,13,26,2
Екидин,2018-05-10 00:00:00,16,30,5
Екидин,2018-05-11 00:00:00,20,33,11
Екидин,2018-05-12 00:00:00,16,26,6
Екидин,2018-05-13 00:00:00,13,24,3
Екидин,2018-05-14 00:00:00,15,32,0
Екидин,2018-05-15 00:00:00,17,30,7
Екидин,2018-05-16 00:00:00,17,33,2
Екидин,2018-05-17 00:00:00,14,28,3
Екидин,2018-05-18 00:00:00,17,34,2
Екидин,2018-05-19 00:00:00,20,33,6
Екидин,2018-05-20 00:00:00,22,40,7
Екидин,2018-05-21 00:00:00,24,42,8
Екидин,2018-05-22 00:00:00,20,27,14
Екидин,2018-05-23 00:00:00,16,25,7
Екидин,2018-05-24 00:00:00,18,34,1
Екидин,2018-05-25 00:00:00,26,42,13
Екидин,2018-05-26 00:00:00,26,43,11
Екидин,2018-05-27 00:00:00,9,24,2
Екидин,2018-05-28 00:00:00,15,30,3
Екидин,2018-05-29 00:00:00,17,30,9
Екидин,2018-05-30 00:00:00,12,27,4
Екидин,2018-05-31 00:00:00,17,31,4
Екидин,2018-06-01 00:00:00,21,39,9
Екидин,2018-06-02 00:00:00,18,25,9
Екидин,2018-06-03 00:00:00,12,25,3
Екидин,2018-06-04 00:00:00,21,33,11
Екидин,2018-06-05 00:00:00,24,43,10
Екидин,2018-06-06 00:00:00,28,52,10
Екидин,2018-06-07 00:00:00,29,48,12
Екидин,2018-06-08 00:00:00,22,29,14
Екидин,2018-06-09 00:00:00,20,32,9
Екидин,2018-06-10 00:00:00,22,39,7
Екидин,2018-06-11 00:00:00,24,40,10
Екидин,2018-06-12 00:00:00,21,34,10
Екидин,2018-06-13 00:00:00,20,37,10
Екидин,2018-06-14 00:00:00,23,42,7
Екидин,2018-06-15 00:00:00,26,46,11
Екидин,2018-06-16 00:00:00,29,47,16
Екидин,2018-06-17 00:00:00,23,40,13
Екидин,2018-06-18 00:00:00,21,34,7
Екидин,2018-06-19 00:00:00,24,40,11
Екидин,2018-06-20 00:00:00,27,42,12
Екидин,2018-06-21 00:00:00,30,49,17
Екидин,2018-06-22 00:00:00,23,31,14
Екидин,2018-06-23 00:00:00,25,40,11
Екидин,2018-06-24 00:00:00,26,40,14
Екидин,2018-06-25 00:00:00,24,41,12
Екидин,2018-06-26 00:00:00,23,40,14
Екидин,2018-06-27 00:00:00,21,32,13
Екидин,2018-06-28 00:00:00,23,36,14
Екидин,2018-06-29 00:00:00,29,45,16
Екидин,2018-06-30 00:00:00,29,45,17
Екидин,2018-07-01 00:00:00,28,42,16
Екидин,2018-07-02 00:00:00,28,44,14
Екидин,2018-07-03 00:00:00,29,48,14
Екидин,2018-07-04 00:00:00,30,45,15
Екидин,2018-07-05 00:00:00,30,47,15
Екидин,2018-07-06 00:00:00,32,47,21
Екидин,2018-07-07 00:00:00,31,49,20
Екидин,2018-07-08 00:00:00,32,50,18
Екидин,2018-07-09 00:00:00,33,51,24*
Екидин,2018-07-10 00:00:00,33,52,21
Екидин,2018-07-11 00:00:00,32,52,18
Екидин,2018-07-12 00:00:00,31,48,18
Екидин,2018-07-13 00:00:00,29,49,19
Екидин,2018-07-14 00:00:00,31,50,16
Екидин,2018-07-15 00:00:00,29,48,16
Екидин,2018-07-16 00:00:00,28,44,17
Екидин,2018-07-17 00:00:00,29,43,19
Екидин,2018-07-18 00:00:00,31,49,17
Екидин,2018-07-19 00:00:00,33,48,23
Екидин,2018-07-20 00:00:00,35,53,22
Екидин,2018-07-21 00:00:00,33,48,25*
Екидин,2018-07-22 00:00:00,24,32,19
Екидин,2018-07-23 00:00:00,21,38,8
Екидин,2018-07-24 00:00:00,24,40,14
Екидин,2018-07-25 00:00:00,29,49,14
Екидин,2018-07-26 00:00:00,28,42,17
Екидин,2018-07-27 00:00:00,28,46,13
Екидин,2018-07-28 00:00:00,29,47,16
Екидин,2018-07-29 00:00:00,30,48,17
Екидин,2018-07-30 00:00:00,31,50,16
Екидин,2018-07-31 00:00:00,25,35,18
Екидин,2018-08-01 00:00:00,18,27,15
Екидин,2018-08-02 00:00:00,26,45,12
Екидин,2018-08-03 00:00:00,30,48,17
Екидин,2018-08-04 00:00:00,29,49,15
Екидин,2018-08-05 00:00:00,32,50,20
Екидин,2018-08-06 00:00:00,27,37,20
Екидин,2018-08-07 00:00:00,29,47,14
Екидин,2018-08-08 00:00:00,31,52,17
Екидин,2018-08-09 00:00:00,34,51,21
Екидин,2018-08-10 00:00:00,25,36,19
Екидин,2018-08-11 00:00:00,21,33,12
Екидин,2018-08-12 00:00:00,26,39,16
Екидин,2018-08-13 00:00:00,26,45,11
Екидин,2018-08-14 00:00:00,31,50,16
Екидин,2018-08-15 00:00:00,31,47,21
Екидин,2018-08-16 00:00:00,24,33,14
Екидин,2018-08-17 00:00:00,23,40,12
Екидин,2018-08-18 00:00:00,29,50,14
Екидин,2018-08-19 00:00:00,25,38,15
Екидин,2018-08-20 00:00:00,18,30,14
Екидин,2018-08-21 00:00:00,18,32,8
Екидин,2018-08-22 00:00:00,22,37,12
Екидин,2018-08-23 00:00:00,26,48,13
Екидин,2018-08-24 00:00:00,22,30,17
Екидин,2018-08-25 00:00:00,16,24,10
Екидин,2018-08-26 00:00:00,15,21,10
Екидин,2018-08-27 00:00:00,15,26,6
Екидин,2018-08-28 00:00:00,15,20,12
Екидин,2018-08-29 00:00:00,15,24,9
Екидин,2018-08-30 00:00:00,19,33,8
Екидин,2018-08-31 00:00:00,16,25,10
Екидин,2018-09-01 00:00:00,13,24,4
Екидин,2018-09-02 00:00:00,12,27,1
Екидин,2018-09-03 00:00:00,17,32,6
Екидин,2018-09-04 00:00:00,17,29,10
Екидин,2018-09-05 00:00:00,15,20,12
Екидин,2018-09-06 00:00:00,17,30,9
Екидин,2018-09-07 00:00:00,17,36,5
Екидин,2018-09-08 00:00:00,17,34,7
Екидин,2018-09-09 00:00:00,18,36,4
Екидин,2018-09-10 00:00:00,18,35,8
Екидин,2018-09-11 00:00:00,16,30,8
Екидин,2018-09-12 00:00:00,15,36,2
Екидин,2018-09-13 00:00:00,15,37,1
Екидин,2018-09-14 00:00:00,18,35,2
Екидин,2018-09-15 00:00:00,21,38,12
Екидин,2018-09-16 00:00:00,21,37,10
Екидин,2018-09-17 00:00:00,21,39,8
Екидин,2018-09-18 00:00:00,19,36,8
Екидин,2018-09-19 00:00:00,20,36,11
Екидин,2018-09-20 00:00:00,13,17,10
Екидин,2018-09-21 00:00:00,10,14,6
Екидин,2018-09-22 00:00:00,13,25,6
Екидин,2018-09-23 00:00:00,16,30,9
Екидин,2018-09-24 00:00:00,14,31,1
Екидин,2018-09-25 00:00:00,14,31,4
Екидин,2018-09-26 00:00:00,18,39,4
Екидин,2018-09-27 00:00:00,19,37,8
Екидин,2018-09-28 00:00:00,14,25,8
Екидин,2018-09-29 00:00:00,12,29,1
Екидин,2018-09-30 00:00:00,13,31,2
Екидин,2018-10-01 00:00:00,13,27,4
Екидин,2018-10-02 00:00:00,11,26,1
Екидин,2018-10-03 00:00:00,13,30,3
Екидин,2018-10-04 00:00:00,16,32,7
Екидин,2018-10-05 00:00:00,15,33,3
Екидин,2018-10-06 00:00:00,11,18,6
Екидин,2018-10-07 00:00:00,6,13,1
Екидин,2018-10-08 00:00:00,8,17,2
Екидин,2018-10-09 00:00:00,10,22,2
Екидин,2018-10-10 00:00:00,10,21,1
Екидин,2018-10-11 00:00:00,10,21,0
Екидин,2018-10-12 00:00:00,9,16,4
Екидин,2018-10-13 00:00:00,3,6,0
Екидин,2018-10-14 00:00:00,0,5,-3
Екидин,2018-10-15 00:00:00,-1,2,-4
Екидин,2018-10-16 00:00:00,-1,1,-3
Екидин,2018-10-17 00:00:00,0,3,-3
Екидин,2018-10-18 00:00:00,4,6,2
Екидин,2018-10-19 00:00:00,3,8,0
Екидин,2018-10-20 00:00:00,7,16,2
Екидин,2018-10-21 00:00:00,8,17,0
Екидин,2018-10-22 00:00:00,3,10,-3
Екидин,2018-10-23 00:00:00,-1,9,-8
Екидин,2018-10-24 00:00:00,2,16,-6
Екидин,2018-10-25 00:00:00,9,19,3
Екидин,2018-10-26 00:00:00,10,24,1
Екидин,2018-10-27 00:00:00,13,20,9
Екидин,2018-10-28 00:00:00,3,9,1
Екидин,2018-10-29 00:00:00,3,5,0
Екидин,2018-10-30 00:00:00,3,6,0
Екидин,2018-10-31 00:00:00,-1,0,-5
Екидин,2018-11-01 00:00:00,-5,-2,-8
Екидин,2018-11-02 00:00:00,-2,1,-4
Екидин,2018-11-03 00:00:00,0,1,-1
Екидин,2018-11-04 00:00:00,1,4,0
Екидин,2018-11-05 00:00:00,1,6,-1
Екидин,2018-11-06 00:00:00,1,3,0
Екидин,2018-11-07 00:00:00,0,1,-1
Екидин,2018-11-08 00:00:00,0,2,-2
Екидин,2018-11-09 00:00:00,-2,1,-6
Екидин,2018-11-10 00:00:00,-11,-6,-14
Екидин,2018-11-11 00:00:00,-13,-9,-18
Екидин,2018-11-12 00:00:00,-14,-5,-20
Екидин,2018-11-13 00:00:00,-9,-2,-14
Екидин,2018-11-14 00:00:00,-7,-1,-11
Екидин,2018-11-15 00:00:00,-10,-1,-16
Екидин,2018-11-16 00:00:00,-12,-1,-18
Екидин,2018-11-17 00:00:00,-11,-1,-18
Екидин,2018-11-18 00:00:00,-3,5,-8
Екидин,2018-11-19 00:00:00,-4,2,-10
Екидин,2018-11-20 00:00:00,-2,0,-4
Екидин,2018-11-21 00:00:00,-3,-1,-7
Екидин,2018-11-22 00:00:00,-2,0,-5
Екидин,2018-11-23 00:00:00,-5,-3,-7
Екидин,2018-11-24 00:00:00,-7,-4,-15
Екидин,2018-11-25 00:00:00,-12,-7,-15
Екидин,2018-11-26 00:00:00,-14,-10,-20
Екидин,2018-11-27 00:00:00,-15,-6,-22
Екидин,2018-11-28 00:00:00,-5,-2,-8
Екидин,2018-11-29 00:00:00,-2,1,-6
Екидин,2018-11-30 00:00:00,-16,-6,-21
Екидин,2018-12-01 00:00:00,-16,-11,-21
Екидин,2018-12-02 00:00:00,-15,-9,-20
Екидин,2018-12-03 00:00:00,-16,-9,-20
Екидин,2018-12-04 00:00:00,-15,-6,-20
Екидин,2018-12-05 00:00:00,-13,-6,-17
Екидин,2018-12-06 00:00:00,-15,-9,-20
Екидин,2018-12-07 00:00:00,-17,-9,-21
Екидин,2018-12-08 00:00:00,-18,-11,-22
Екидин,2018-12-09 00:00:00,-20,-13,-24
Екидин,2018-12-10 00:00:00,-21,-15,-25
Екидин,2018-12-11 00:00:00,-21,-15,-24
Екидин,2018-12-12 00:00:00,-20,-12,-24
Екидин,2018-12-13 00:00:00,-18,-12,-23
Екидин,2018-12-14 00:00:00,-16,-11,-22
Екидин,2018-12-15 00:00:00,-5,-3,-11
Екидин,2018-12-16 00:00:00,-8,-6,-11
Екидин,2018-12-17 00:00:00,-9,-6,-13
Екидин,2018-12-18 00:00:00,-13,-6,-19
Екидин,2018-12-19 00:00:00,-13,-8,-19
Екидин,2018-12-20 00:00:00,-18,-15,-21
Екидин,2018-12-21 00:00:00,-25,-19,-30
Екидин,2018-12-22 00:00:00,-28,-20,-31
Екидин,2018-12-23 00:00:00,-25,-16,-30
Екидин,2018-12-24 00:00:00,-23,-17,-29
Екидин,2018-12-25 00:00:00,-21,-14,-26
Екидин,2018-12-26 00:00:00,-20,-12,-24
Екидин,2018-12-27 00:00:00,-16,-10,-22
Екидин,2018-12-28 00:00:00,-9,-6,-13
Екидин,2018-12-29 00:00:00,-6,-5,-7
Екидин,2018-12-30 00:00:00,-11,-6,-19
Екидин,2018-12-31 00:00:00,-15,-11,-23
Екидин,2019-01-01 00:00:00,-14,-8,-24
Екидин,2019-01-02 00:00:00,-12,-11,-15
Екидин,2019-01-03 00:00:00,-23,-13,-27
Екидин,2019-01-04 00:00:00,-24,-17,-28
Екидин,2019-01-05 00:00:00,-21,-10,-28
Екидин,2019-01-06 00:00:00,-17,-9,-24
Екидин,2019-01-07 00:00:00,-8,-4,-10
Екидин,2019-01-08 00:00:00,-9,-4,-11
Екидин,2019-01-09 00:00:00,-16,-7,-22
Екидин,2019-01-10 00:00:00,-23,-16,-28
Екидин,2019-01-11 00:00:00,-21,-15,-26
Екидин,2019-01-12 00:00:00,-17,-13,-20
Екидин,2019-01-13 00:00:00,-10,-5,-17
Екидин,2019-01-14 00:00:00,-5,-4,-7
Екидин,2019-01-15 00:00:00,-4,-3,-5
Екидин,2019-01-16 00:00:00,-6,-3,-9
Екидин,2019-01-17 00:00:00,-6,-2,-10
Екидин,2019-01-18 00:00:00,-5,-2,-7
Екидин,2019-01-19 00:00:00,-4,-1,-9
Екидин,2019-01-20 00:00:00,-2,-1,-4
Екидин,2019-01-21 00:00:00,-6,-2,-18
Екидин,2019-01-22 00:00:00,-12,-7,-19
Екидин,2019-01-23 00:00:00,-10,-5,-17
Екидин,2019-01-24 00:00:00,-14,-5,-26
Екидин,2019-01-25 00:00:00,-19,-6,-29
Екидин,2019-01-26 00:00:00,-9,-6,-18
Екидин,2019-01-27 00:00:00,-22,-15,-26
Екидин,2019-01-28 00:00:00,-16,-12,-21
Екидин,2019-01-29 00:00:00,-11,-7,-15
Екидин,2019-01-30 00:00:00,-9,-7,-10
Екидин,2019-01-31 00:00:00,-12,-8,-21
Екидин,2019-02-01 00:00:00,-22,-14,-27
Екидин,2019-02-02 00:00:00,-20,-12,-26
Екидин,2019-02-03 00:00:00,-19,-10,-26
Екидин,2019-02-04 00:00:00,-19,-10,-24
Екидин,2019-02-05 00:00:00,-20,-14,-24
Екидин,2019-02-06 00:00:00,-27,-21,-32
Екидин,2019-02-07 00:00:00,-25,-19,-32
Екидин,2019-02-08 00:00:00,-22,-12,-30
Екидин,2019-02-09 00:00:00,-12,-8,-19
Екидин,2019-02-10 00:00:00,-24,-18,-29
Екидин,2019-02-11 00:00:00,-24,-15,-30
Екидин,2019-02-12 00:00:00,-23,-12,-29
Екидин,2019-02-13 00:00:00,-19,-11,-25
Екидин,2019-02-14 00:00:00,-17,-5,-24
Екидин,2019-02-15 00:00:00,-13,-5,-22
Екидин,2019-02-16 00:00:00,-6,-3,-8
Екидин,2019-02-17 00:00:00,-7,-4,-8
Екидин,2019-02-18 00:00:00,-7,-4,-11
Екидин,2019-02-19 00:00:00,-2,-1,-4
Екидин,2019-02-20 00:00:00,-6,-3,-10
Екидин,2019-02-21 00:00:00,-11,-10,-14
Екидин,2019-02-22 00:00:00,-10,-4,-14
Екидин,2019-02-23 00:00:00,-11,-4,-15
Екидин,2019-02-24 00:00:00,-10,-8,-17
Екидин,2019-02-25 00:00:00,-15,-9,-20
Екидин,2019-02-26 00:00:00,-6,-2,-9
Екидин,2019-02-27 00:00:00,-8,-4,-12
Екидин,2019-02-28 00:00:00,-7,-4,-15
Екидин,2019-03-01 00:00:00,-14,-7,-19
Екидин,2019-03-02 00:00:00,-3,0,-11
Екидин,2019-03-03 00:00:00,-2,0,-4
Екидин,2019-03-04 00:00:00,-7,-1,-12
Екидин,2019-03-05 00:00:00,-8,-2,-14
Екидин,2019-03-06 00:00:00,-3,0,-5
